YearStart,YearEnd,LocationDesc,DataSource,Topic,Question,DataValueUnit_x,DataValueType,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit,QuestionID,DataValueTypeID,RaceEthnicity
2013,2013,Nevada,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,30.6,30.6,25.5,36.3,ALC1_1,CRDPREV,nan
2012,2012,Wisconsin,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,30.7,30.7,22.1,40.9,ALC1_2,CRDPREV,Asian or Pacific Islander
2016,2016,Maine,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Age-adjusted Prevalence,30.8,30.8,22.0,41.3,ALC2_2,AGEADJPREV,"Multiracial, non-Hispanic"
2016,2016,Wisconsin,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,,Crude Prevalence,30.9,30.9,26.1,36.2,ALC2_3,CRDPREV,"White, non-Hispanic"
2011,2011,New York,NVSS,Alcohol,Chronic liver disease mortality,,Number,31.0,31.0,,,ALC6_0,NMBR,Asian or Pacific Islander
2020,2020,Minnesota,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,31.1,31.1,19.6,45.3,ALC1_2,CRDPREV,"Multiracial, non-Hispanic"
2015,2015,Kentucky,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,31.2,31.2,27.5,35.1,ALC1_1,CRDPREV,nan
2013,2013,Montana,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,31.3,31.3,24.6,39.0,ALC1_1,CRDPREV,American Indian or Alaska Native
2013,2013,District of Columbia,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,31.4,31.4,30.2,32.5,ALC1_1,CRDPREV,nan
2015,2015,West Virginia,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,31.5,31.5,28.5,34.6,ALC1_1,CRDPREV,"White, non-Hispanic"
2015,2015,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,31.6,31.6,22.2,43.5,ALC6_0,CRDRATE,American Indian or Alaska Native
2013,2013,Mississippi,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,31.7,31.7,27.1,36.7,ALC1_1,CRDPREV,nan
2013,2013,South Dakota,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,31.8,31.8,27.5,36.5,ALC1_1,CRDPREV,nan
2013,2013,Georgia,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,31.9,31.9,25.4,39.2,ALC1_1,CRDPREV,"White, non-Hispanic"
2015,2015,Connecticut,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,32.0,32.0,28.3,36.0,ALC1_1,CRDPREV,nan
2013,2013,New York,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,32.1,32.1,29.2,35.2,ALC1_1,CRDPREV,nan
2013,2013,Ohio,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,32.2,32.2,25.6,39.5,ALC1_1,CRDPREV,nan
2019,2019,Maryland,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,32.3,32.3,30.7,34.0,ALC1_1,CRDPREV,"White, non-Hispanic"
2013,2013,District of Columbia,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,32.4,32.4,30.0,34.9,ALC1_1,CRDPREV,Hispanic
2017,2017,Florida,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,32.5,32.5,30.1,35.0,ALC1_1,CRDPREV,"White, non-Hispanic"
2013,2013,Kentucky,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,32.6,32.6,28.8,36.7,ALC1_1,CRDPREV,nan
2013,2013,Wisconsin,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,32.7,32.7,30.3,35.2,ALC1_1,CRDPREV,nan
2015,2015,United States,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,32.8,32.8,30.4,35.2,ALC1_1,CRDPREV,nan
2017,2017,Wisconsin,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,32.9,32.9,30.0,36.0,ALC1_1,CRDPREV,nan
2018,2018,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,Number,33.0,33.0,,,ALC6_0,NMBR,Asian or Pacific Islander
2015,2015,District of Columbia,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Crude Prevalence,33.1,33.1,28.2,38.4,ALC2_2,CRDPREV,nan
2017,2017,Oklahoma,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,33.2,33.2,24.4,43.3,ALC1_1,CRDPREV,American Indian or Alaska Native
2014,2014,Oklahoma,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,33.3,33.3,26.8,39.8,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2013,2013,United States,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,33.4,33.4,23.9,44.4,ALC1_1,CRDPREV,American Indian or Alaska Native
2013,2013,New Mexico,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,33.5,33.5,30.8,36.3,ALC1_1,CRDPREV,Hispanic
2013,2013,Wisconsin,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,33.6,33.6,29.8,37.7,ALC1_1,CRDPREV,nan
2017,2017,Pennsylvania,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,33.7,33.7,30.7,36.9,ALC1_1,CRDPREV,nan
2013,2013,New York,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,33.8,33.8,29.9,37.9,ALC1_1,CRDPREV,Hispanic
2013,2013,Arizona,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,33.9,33.9,28.2,40.2,ALC1_1,CRDPREV,nan
2013,2013,District of Columbia,NVSS,Alcohol,Chronic liver disease mortality,,Number,34.0,34.0,,,ALC6_0,NMBR,"Black, non-Hispanic"
2017,2017,Montana,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,34.1,34.1,31.7,36.6,ALC1_1,CRDPREV,"White, non-Hispanic"
2015,2015,Montana,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,34.2,34.2,32.2,36.3,ALC1_1,CRDPREV,nan
2019,2019,Wisconsin,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,34.3,34.3,27.2,42.3,ALC1_1,CRDPREV,Hispanic
2013,2013,Wyoming,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,34.4,34.4,32.2,36.7,ALC1_1,CRDPREV,nan
2019,2019,Ohio,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,34.5,34.5,22.7,48.7,MTH2_0,CRDPREV,"Multiracial, non-Hispanic"
2020,2020,South Dakota,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,34.6,34.6,22.3,49.4,ALC1_2,CRDPREV,Asian or Pacific Islander
2010,2010,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,34.7,34.7,26.7,44.4,ALC6_0,CRDRATE,American Indian or Alaska Native
2013,2013,Florida,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,34.8,34.8,33.1,36.6,ALC1_1,CRDPREV,nan
2018,2018,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,34.9,34.9,25.2,47.2,ALC6_0,CRDRATE,American Indian or Alaska Native
2018,2018,Colorado,NVSS,Alcohol,Chronic liver disease mortality,,Number,35.0,35.0,,,ALC6_0,NMBR,"Black, non-Hispanic"
2015,2015,California,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,35.1,35.1,27.4,43.7,ALC1_1,CRDPREV,"White, non-Hispanic"
2014,2014,Rhode Island,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,35.2,35.2,29.7,41.1,ALC1_2,CRDPREV,Hispanic
2015,2015,Ohio,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,35.3,35.3,21.4,52.2,ALC1_2,CRDPREV,Hispanic
2011,2011,North Dakota,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Crude Prevalence,35.4,35.4,25.0,47.4,ALC2_2,CRDPREV,"Other, non-Hispanic"
2020,2020,Delaware,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,35.5,35.5,22.7,50.7,ALC1_2,CRDPREV,Asian or Pacific Islander
2013,2013,Missouri,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,35.6,35.6,32.9,38.5,ALC1_1,CRDPREV,nan
2020,2020,Nebraska,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,35.7,35.7,21.8,52.5,MTH2_0,CRDPREV,"Multiracial, non-Hispanic"
2015,2015,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,35.8,35.8,32.2,39.5,ALC6_0,CRDRATE,nan
2016,2016,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,35.9,35.9,25.9,48.3,ALC6_0,CRDRATE,American Indian or Alaska Native
2014,2014,Wyoming,NVSS,Alcohol,Chronic liver disease mortality,,Number,36.0,36.0,,,ALC6_0,NMBR,nan
2011,2011,District of Columbia,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,,Crude Prevalence,36.1,36.1,29.6,43.2,ALC2_3,CRDPREV,"White, non-Hispanic"
2017,2017,Washington,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,36.2,36.2,29.8,43.1,ALC1_2,CRDPREV,Hispanic
2015,2015,United States,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,36.3,36.3,26.9,46.9,ALC1_2,CRDPREV,"Other, non-Hispanic"
2017,2017,Oklahoma,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,36.4,36.4,32.1,41.0,ALC1_2,CRDPREV,Hispanic
2013,2013,Oklahoma,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,36.5,36.5,26.3,48.1,ALC1_1,CRDPREV,Hispanic
2015,2015,West Virginia,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,36.6,36.6,18.5,59.5,ALC1_2,CRDPREV,"Black, non-Hispanic"
2015,2015,Arizona,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,36.7,36.7,30.8,43.1,ALC1_1,CRDPREV,nan
2017,2017,California,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,36.8,36.8,29.5,45.5,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2019,2019,New Mexico,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,36.9,36.9,28.9,45.6,ALC1_2,CRDPREV,American Indian or Alaska Native
2015,2015,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,Number,37.0,37.0,,,ALC6_0,NMBR,American Indian or Alaska Native
2017,2017,Puerto Rico,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,37.1,37.1,33.4,40.9,ALC1_2,CRDPREV,nan
2013,2013,Montana,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,37.2,37.2,34.3,40.1,ALC1_1,CRDPREV,nan
2013,2013,West Virginia,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,37.3,37.3,32.8,42.1,ALC1_1,CRDPREV,"White, non-Hispanic"
2013,2013,Maryland,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,37.4,37.4,36.4,38.5,ALC1_1,CRDPREV,"White, non-Hispanic"
2018,2018,Utah,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,37.5,37.5,29.9,45.7,ALC1_2,CRDPREV,Hispanic
2013,2013,Maryland,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,37.6,37.6,33.3,42.2,ALC1_1,CRDPREV,American Indian or Alaska Native
2012,2012,Georgia,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,37.7,37.7,33.8,41.7,ALC1_2,CRDPREV,nan
2013,2013,Arkansas,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,37.8,37.8,33.6,42.2,ALC1_1,CRDPREV,"White, non-Hispanic"
2014,2014,Maryland,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,37.9,37.9,21.8,57.2,ALC1_2,CRDPREV,"Multiracial, non-Hispanic"
2020,2020,Oklahoma,NVSS,Alcohol,Chronic liver disease mortality,,Number,38.0,38.0,,,ALC6_0,NMBR,Hispanic
2019,2019,Wisconsin,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,38.1,38.1,28.0,49.3,ALC1_2,CRDPREV,Asian or Pacific Islander
2016,2016,Nevada,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,38.2,38.2,22.0,57.6,MTH2_0,CRDPREV,"Multiracial, non-Hispanic"
2016,2016,Iowa,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,38.3,38.3,33.1,43.8,ALC1_2,CRDPREV,Hispanic
2017,2017,Vermont,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,38.4,38.4,35.2,41.8,ALC1_1,CRDPREV,Hispanic
2012,2012,Minnesota,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,38.5,38.5,27.2,51.2,ALC1_2,CRDPREV,Hispanic
2020,2020,Colorado,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,38.6,38.6,22.4,57.7,ALC1_2,CRDPREV,Asian or Pacific Islander
2019,2019,Virginia,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,38.7,38.7,26.5,52.5,ALC1_2,CRDPREV,Hispanic
2015,2015,Minnesota,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,38.8,38.8,25.4,56.9,ALC6_0,CRDRATE,American Indian or Alaska Native
2019,2019,Nebraska,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,38.9,38.9,31.6,46.8,ALC1_2,CRDPREV,American Indian or Alaska Native
2019,2019,Virginia,NVSS,Alcohol,Chronic liver disease mortality,,Number,39.0,39.0,,,ALC6_0,NMBR,Hispanic
2020,2020,Pennsylvania,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,39.1,39.1,22.4,58.8,MTH2_0,CRDPREV,"Multiracial, non-Hispanic"
2019,2019,Oregon,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,39.2,39.2,24.9,58.9,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2013,2013,New Jersey,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,39.3,39.3,35.3,43.5,ALC1_1,CRDPREV,nan
2019,2019,Wisconsin,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,39.4,39.4,25.0,59.2,ALC6_0,CRDRATE,American Indian or Alaska Native
2013,2013,Illinois,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,39.5,39.5,32.3,47.1,ALC1_1,CRDPREV,"White, non-Hispanic"
2013,2013,Mississippi,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,39.6,39.6,34.4,45.1,ALC1_1,CRDPREV,"White, non-Hispanic"
2015,2015,New York,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,39.7,39.7,35.0,44.6,ALC1_2,CRDPREV,Hispanic
2019,2019,Iowa,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,39.8,39.8,25.2,56.4,MTH2_0,CRDPREV,"Multiracial, non-Hispanic"
2020,2020,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,39.9,39.9,36.1,43.8,ALC6_0,AGEADJRATE,nan
2014,2014,Hawaii,NVSS,Alcohol,Chronic liver disease mortality,,Number,40.0,40.0,,,ALC6_0,NMBR,nan
2016,2016,Massachusetts,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,40.1,40.1,34.7,45.7,ALC1_2,CRDPREV,Hispanic
2016,2016,Washington,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,40.2,40.2,29.3,53.8,ALC6_0,CRDRATE,American Indian or Alaska Native
2020,2020,Arkansas,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,40.3,40.3,30.2,51.3,ALC1_2,CRDPREV,"Black, non-Hispanic"
2011,2011,Wisconsin,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,40.4,40.4,25.3,61.1,ALC6_0,CRDRATE,American Indian or Alaska Native
2020,2020,California,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,40.5,40.5,32.3,50.2,ALC6_0,CRDRATE,American Indian or Alaska Native
2013,2013,Nevada,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,40.6,40.6,37.0,44.3,ALC1_1,CRDPREV,Hispanic
2015,2015,Nebraska,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,40.7,40.7,34.1,47.6,ALC1_2,CRDPREV,"Black, non-Hispanic"
2010,2010,Minnesota,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,40.8,40.8,26.6,59.7,ALC6_0,CRDRATE,American Indian or Alaska Native
2018,2018,Ohio,NVSS,Alcohol,Chronic liver disease mortality,,Number,41.0,41.0,,,ALC6_0,NMBR,Hispanic
2019,2019,Oregon,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,41.1,41.1,35.5,47.0,ALC1_2,CRDPREV,"Black, non-Hispanic"
2018,2018,Ohio,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,41.2,41.2,27.8,55.9,MTH2_0,CRDPREV,"Multiracial, non-Hispanic"
2015,2015,Michigan,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,41.3,41.3,24.0,61.0,ALC1_2,CRDPREV,Asian or Pacific Islander
2020,2020,Massachusetts,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,41.4,41.4,35.8,47.1,ALC1_2,CRDPREV,"Black, non-Hispanic"
2015,2015,California,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,41.5,41.5,33.2,51.1,ALC6_0,CRDRATE,American Indian or Alaska Native
2013,2013,Louisiana,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Crude Prevalence,41.6,41.6,26.8,58.2,ALC2_2,CRDPREV,Hispanic
2013,2013,Missouri,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,41.7,41.7,33.0,50.9,ALC1_2,CRDPREV,"Black, non-Hispanic"
2015,2015,Alaska,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,41.8,41.8,36.7,47.2,ALC1_2,CRDPREV,American Indian or Alaska Native
2015,2015,Maryland,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,41.9,41.9,36.2,47.9,ALC1_2,CRDPREV,"Black, non-Hispanic"
2020,2020,North Dakota,NVSS,Alcohol,Chronic liver disease mortality,,Number,42.0,42.0,,,ALC6_0,NMBR,American Indian or Alaska Native
2016,2016,North Dakota,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Crude Prevalence,42.1,42.1,26.4,59.7,ALC2_2,CRDPREV,"Multiracial, non-Hispanic"
2013,2013,New Jersey,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,42.2,42.2,37.6,46.8,ALC1_1,CRDPREV,"White, non-Hispanic"
2016,2016,Nebraska,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,42.3,42.3,34.8,50.2,ALC1_2,CRDPREV,"Black, non-Hispanic"
2014,2014,New York,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,42.4,42.4,36.2,49.0,ALC1_2,CRDPREV,"Black, non-Hispanic"
2012,2012,District of Columbia,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,,Crude Prevalence,42.5,42.5,33.6,51.9,ALC2_3,CRDPREV,"White, non-Hispanic"
2013,2013,Delaware,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,42.6,42.6,39.0,46.2,ALC1_1,CRDPREV,"White, non-Hispanic"
2019,2019,Kentucky,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,42.7,42.7,25.9,61.3,ALC1_2,CRDPREV,Hispanic
2019,2019,South Dakota,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Age-adjusted Prevalence,42.8,42.8,29.4,57.4,ALC2_2,AGEADJPREV,"Multiracial, non-Hispanic"
2020,2020,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,42.9,42.9,38.9,46.9,ALC6_0,CRDRATE,nan
2015,2015,District of Columbia,NVSS,Alcohol,Chronic liver disease mortality,,Number,43.0,43.0,,,ALC6_0,NMBR,"Black, non-Hispanic"
2017,2017,Oklahoma,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,43.1,43.1,38.0,48.3,ALC1_2,CRDPREV,"Black, non-Hispanic"
2012,2012,Minnesota,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,43.2,43.2,28.7,62.4,ALC6_0,CRDRATE,American Indian or Alaska Native
2013,2013,Minnesota,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,43.3,43.3,27.7,64.4,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2018,2018,Connecticut,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,43.4,43.4,38.4,48.5,ALC1_2,CRDPREV,Hispanic
2013,2013,Iowa,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,43.5,43.5,38.6,48.5,ALC1_2,CRDPREV,"Black, non-Hispanic"
2018,2018,Nebraska,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,43.6,43.6,36.3,51.2,ALC1_2,CRDPREV,"Black, non-Hispanic"
2010,2010,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,43.7,43.7,29.9,61.6,ALC6_0,CRDRATE,American Indian or Alaska Native
2016,2016,Alaska,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,43.8,43.8,38.5,49.2,ALC1_2,CRDPREV,American Indian or Alaska Native
2016,2016,New York,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,43.9,43.9,39.2,48.8,ALC1_2,CRDPREV,Hispanic
2017,2017,Rhode Island,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,44.0,44.0,30.8,58.0,ALC1_2,CRDPREV,"Black, non-Hispanic"
2013,2013,Alaska,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,44.1,44.1,26.4,63.5,ALC1_2,CRDPREV,"Black, non-Hispanic"
2012,2012,Wisconsin,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,44.2,44.2,40.0,48.4,ALC1_2,CRDPREV,"Black, non-Hispanic"
2019,2019,Washington,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,44.3,44.3,33.0,58.2,ALC6_0,CRDRATE,American Indian or Alaska Native
2015,2015,Massachusetts,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,44.4,44.4,38.9,50.1,ALC1_2,CRDPREV,Hispanic
2015,2015,Wisconsin,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,44.5,44.5,27.6,68.0,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2012,2012,Oklahoma,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,44.6,44.6,29.9,60.3,ALC1_2,CRDPREV,"Black, non-Hispanic"
2017,2017,New York,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,44.7,44.7,38.2,51.3,ALC1_2,CRDPREV,"Black, non-Hispanic"
2017,2017,New Jersey,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,44.8,44.8,37.9,52.0,ALC1_2,CRDPREV,"Black, non-Hispanic"
2015,2015,Michigan,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,44.9,44.9,29.6,61.1,ALC1_2,CRDPREV,Hispanic
2013,2013,Maine,NVSS,Alcohol,Chronic liver disease mortality,,Number,45.0,45.0,,,ALC6_0,NMBR,nan
2012,2012,Ohio,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,45.1,45.1,26.3,65.4,ALC1_2,CRDPREV,"Multiracial, non-Hispanic"
2020,2020,Pennsylvania,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,45.2,45.2,36.1,54.6,ALC1_2,CRDPREV,"Black, non-Hispanic"
2012,2012,Ohio,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,45.3,45.3,31.3,60.0,ALC1_2,CRDPREV,Hispanic
2017,2017,Oregon,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,45.4,45.4,29.7,66.6,ALC6_0,CRDRATE,American Indian or Alaska Native
2015,2015,Delaware,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,45.5,45.5,38.7,52.4,ALC1_2,CRDPREV,"Black, non-Hispanic"
2017,2017,Delaware,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,45.6,45.6,38.8,52.6,ALC1_2,CRDPREV,"Black, non-Hispanic"
2019,2019,District of Columbia,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,45.7,45.7,38.3,53.3,ALC1_2,CRDPREV,"Black, non-Hispanic"
2012,2012,Hawaii,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,45.8,45.8,41.6,50.0,ALC1_2,CRDPREV,Asian or Pacific Islander
2013,2013,Wyoming,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,45.9,45.9,38.9,52.9,ALC1_2,CRDPREV,American Indian or Alaska Native
2019,2019,Rhode Island,NVSS,Alcohol,Chronic liver disease mortality,,Number,46.0,46.0,,,ALC6_0,NMBR,nan
2014,2014,New Mexico,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,46.1,46.1,42.3,50.1,ALC1_2,CRDPREV,Hispanic
2011,2011,Washington,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,46.2,46.2,33.7,61.8,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2020,2020,Virginia,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,46.3,46.3,34.8,58.1,ALC1_2,CRDPREV,"Black, non-Hispanic"
2020,2020,Puerto Rico,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,46.4,46.4,42.5,50.3,ALC1_2,CRDPREV,Hispanic
2013,2013,Tennessee,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,46.5,46.5,41.9,51.1,ALC1_2,CRDPREV,nan
2013,2013,Hawaii,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,46.6,46.6,42.1,51.2,ALC1_2,CRDPREV,Asian or Pacific Islander
2019,2019,United States,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,46.7,46.7,44.9,48.6,ALC1_2,CRDPREV,"Black, non-Hispanic"
2016,2016,New Mexico,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,46.8,46.8,43.0,50.6,ALC1_2,CRDPREV,Hispanic
2018,2018,Maryland,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,46.9,46.9,39.4,54.6,ALC1_2,CRDPREV,"Black, non-Hispanic"
2015,2015,New York,NVSS,Alcohol,Chronic liver disease mortality,,Number,47.0,47.0,,,ALC6_0,NMBR,Asian or Pacific Islander
