YearStart,YearEnd,LocationDesc,DataSource,Topic,Question,DataValueUnit_x,DataValueType,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit,QuestionID,DataValueTypeID,RaceEthnicity
2016,2016,Alaska,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,14.9,14.9,10.3,21.0,MTH2_0,CRDPREV,nan
2016,2016,Massachusetts,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,15.0,15.0,12.6,17.7,MTH2_0,CRDPREV,nan
2016,2016,Vermont,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,15.1,15.1,12.2,18.5,MTH2_0,CRDPREV,nan
2015,2015,North Carolina,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,15.2,15.2,12.2,18.8,MTH2_0,CRDPREV,"White, non-Hispanic"
2019,2019,Texas,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,15.3,15.3,10.3,22.2,MTH2_0,CRDPREV,"Black, non-Hispanic"
2012,2012,Georgia,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,15.4,15.4,10.9,21.2,RPH3_0,CRDPREV,"Black, non-Hispanic"
2021,2021,Connecticut,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,15.5,15.5,12.3,19.2,MTH2_0,CRDPREV,Hispanic
2017,2017,Florida,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,15.6,15.6,13.3,18.3,MTH2_0,CRDPREV,"White, non-Hispanic"
2017,2017,Oklahoma,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,15.7,15.7,9.6,24.6,MTH2_0,CRDPREV,"Black, non-Hispanic"
2012,2012,Montana,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,15.8,15.8,13.4,18.6,MTH2_0,CRDPREV,nan
2021,2021,Texas,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,15.9,15.9,10.6,23.1,MTH2_0,CRDPREV,"Black, non-Hispanic"
2018,2018,Ohio,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,16.0,16.0,11.0,22.6,MTH2_0,CRDPREV,"Black, non-Hispanic"
2017,2017,Iowa,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,16.1,16.1,10.8,23.1,MTH2_0,CRDPREV,Hispanic
2014,2014,California,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,16.2,16.2,12.8,20.2,MTH2_0,CRDPREV,"White, non-Hispanic"
2012,2012,Rhode Island,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,16.3,16.3,12.7,20.6,MTH2_0,CRDPREV,"White, non-Hispanic"
2014,2014,Massachusetts,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,16.4,16.4,11.1,23.6,MTH2_0,CRDPREV,Hispanic
2021,2021,Illinois,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,16.5,16.5,10.3,25.4,MTH2_0,CRDPREV,"Black, non-Hispanic"
2017,2017,North Dakota,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,16.6,16.6,13.7,20.1,MTH2_0,CRDPREV,nan
2017,2017,Tennessee,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,16.7,16.7,14.2,19.5,MTH2_0,CRDPREV,"White, non-Hispanic"
2020,2020,Louisiana,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,16.8,16.8,8.9,29.6,RPH3_0,CRDPREV,Hispanic
2014,2014,Michigan,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,16.9,16.9,14.3,19.8,MTH2_0,CRDPREV,nan
2021,2021,Maryland,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,17.0,17.0,14.1,20.4,MTH2_0,CRDPREV,"Black, non-Hispanic"
2021,2021,Louisiana,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,17.1,17.1,9.7,28.4,MTH2_0,CRDPREV,Hispanic
2017,2017,Ohio,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,17.2,17.2,15.2,19.5,MTH2_0,CRDPREV,"White, non-Hispanic"
2018,2018,Arizona,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,17.3,17.3,14.2,20.8,MTH2_0,CRDPREV,"White, non-Hispanic"
2013,2013,Arizona,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,17.4,17.4,12.7,23.3,MTH2_0,CRDPREV,nan
2012,2012,Ohio,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,17.5,17.5,15.4,19.8,MTH2_0,CRDPREV,nan
2021,2021,New York,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,17.6,17.6,16.1,19.1,MTH2_0,CRDPREV,nan
2018,2018,Arizona,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,17.7,17.7,14.6,21.3,MTH2_0,CRDPREV,nan
2017,2017,Michigan,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,17.8,17.8,13.7,22.8,MTH2_0,CRDPREV,"Black, non-Hispanic"
2021,2021,Alaska,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,17.9,17.9,15.0,21.2,MTH2_0,CRDPREV,"White, non-Hispanic"
2018,2018,United States,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,18.0,18.0,17.4,19.6,MTH2_0,CRDPREV,nan
2018,2018,Delaware,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,18.1,18.1,14.9,21.7,MTH2_0,CRDPREV,"White, non-Hispanic"
2020,2020,Kansas,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,18.2,18.2,13.9,23.6,MTH2_0,CRDPREV,Hispanic
2021,2021,Texas,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,18.3,18.3,15.7,21.3,MTH2_0,CRDPREV,nan
2019,2019,Pennsylvania,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,18.4,18.4,15.9,21.1,MTH2_0,CRDPREV,"White, non-Hispanic"
2012,2012,Washington,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,18.5,18.5,12.4,26.8,RPH3_0,CRDPREV,American Indian or Alaska Native
2020,2020,North Carolina,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,18.6,18.6,16.1,21.3,MTH2_0,CRDPREV,"White, non-Hispanic"
2019,2019,Alabama,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,18.7,18.7,11.0,30.1,RPH3_0,CRDPREV,Hispanic
2013,2013,Rhode Island,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,18.8,18.8,10.8,30.7,RPH3_0,CRDPREV,"Black, non-Hispanic"
2020,2020,Connecticut,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,18.9,18.9,15.9,22.3,MTH2_0,CRDPREV,"White, non-Hispanic"
2012,2012,Michigan,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,19.0,19.0,16.4,22.0,RPH3_0,CRDPREV,"Black, non-Hispanic"
2014,2014,Arkansas,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,19.1,19.1,14.5,24.7,MTH2_0,CRDPREV,"White, non-Hispanic"
2019,2019,Montana,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,19.2,19.2,13.1,27.2,RPH3_0,CRDPREV,American Indian or Alaska Native
2018,2018,Michigan,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,19.3,19.3,17.3,21.4,MTH2_0,CRDPREV,"White, non-Hispanic"
2018,2018,Washington,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,19.4,19.4,13.3,27.4,MTH2_0,CRDPREV,"Multiracial, non-Hispanic"
2014,2014,Louisiana,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,19.5,19.5,16.0,23.5,MTH2_0,CRDPREV,"White, non-Hispanic"
2018,2018,Indiana,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,19.6,19.6,11.2,32.0,RPH3_0,CRDPREV,"Multiracial, non-Hispanic"
2021,2021,Montana,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,19.7,19.7,17.2,22.4,MTH2_0,CRDPREV,"White, non-Hispanic"
2019,2019,Vermont,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,19.8,19.8,16.7,23.3,MTH2_0,CRDPREV,"White, non-Hispanic"
2013,2013,Louisiana,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,19.9,19.9,14.0,27.6,MTH2_0,CRDPREV,"Black, non-Hispanic"
2015,2015,Mississippi,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,20.0,20.0,15.4,25.5,MTH2_0,CRDPREV,"White, non-Hispanic"
2020,2020,Arkansas,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,20.1,20.1,11.3,33.1,MTH2_0,CRDPREV,Hispanic
2012,2012,Nevada,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,20.2,20.2,15.5,26.0,MTH2_0,CRDPREV,"White, non-Hispanic"
2021,2021,West Virginia,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,20.3,20.3,11.4,33.5,MTH2_0,CRDPREV,"Black, non-Hispanic"
2016,2016,Missouri,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,20.4,20.4,8.9,40.4,RPH3_0,CRDPREV,"Multiracial, non-Hispanic"
2020,2020,Georgia,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,20.5,20.5,17.5,23.9,MTH2_0,CRDPREV,"White, non-Hispanic"
2019,2019,Nevada,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,20.6,20.6,16.0,26.0,MTH2_0,CRDPREV,nan
2020,2020,District of Columbia,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,20.7,20.7,16.9,25.1,MTH2_0,CRDPREV,nan
2020,2020,West Virginia,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,20.8,20.8,18.4,23.5,MTH2_0,CRDPREV,"White, non-Hispanic"
2019,2019,North Dakota,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,20.9,20.9,16.7,25.8,MTH2_0,CRDPREV,nan
2017,2017,Oklahoma,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,21.0,21.0,16.9,25.8,RPH3_0,CRDPREV,American Indian or Alaska Native
2018,2018,Illinois,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,21.1,21.1,16.0,27.3,RPH3_0,CRDPREV,"Black, non-Hispanic"
2019,2019,Kansas,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,21.2,21.2,14.9,29.3,MTH2_0,CRDPREV,"Black, non-Hispanic"
2013,2013,Wisconsin,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,21.3,21.3,16.5,27.1,RPH3_0,CRDPREV,Hispanic
2021,2021,Nebraska,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,21.4,21.4,19.2,23.8,MTH2_0,CRDPREV,nan
2017,2017,West Virginia,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,21.5,21.5,18.1,25.3,MTH2_0,CRDPREV,nan
2020,2020,Kentucky,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,21.6,21.6,9.8,41.1,RPH3_0,CRDPREV,Hispanic
2021,2021,Maine,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,21.7,21.7,19.4,24.2,MTH2_0,CRDPREV,"White, non-Hispanic"
2018,2018,Ohio,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,21.8,21.8,19.2,24.8,MTH2_0,CRDPREV,nan
2012,2012,Delaware,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,21.9,21.9,15.4,30.3,RPH3_0,CRDPREV,Hispanic
2012,2012,Nebraska,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,22.0,22.0,14.7,31.5,RPH3_0,CRDPREV,"Multiracial, non-Hispanic"
2012,2012,Hawaii,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,22.1,22.1,12.7,35.6,MTH2_0,CRDPREV,Hispanic
2019,2019,Wisconsin,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,22.2,22.2,17.3,28.0,RPH3_0,CRDPREV,"Black, non-Hispanic"
2012,2012,New York,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,22.3,22.3,17.9,27.4,RPH3_0,CRDPREV,Hispanic
2018,2018,Virginia,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,22.4,22.4,14.4,33.2,RPH3_0,CRDPREV,"Black, non-Hispanic"
2019,2019,Oregon,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,22.5,22.5,18.1,27.7,RPH3_0,CRDPREV,"Black, non-Hispanic"
2014,2014,New York,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,22.6,22.6,17.6,28.5,RPH3_0,CRDPREV,"Black, non-Hispanic"
2021,2021,West Virginia,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,22.7,22.7,20.3,25.3,MTH2_0,CRDPREV,"White, non-Hispanic"
2017,2017,Virginia,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,22.8,22.8,12.7,37.4,MTH2_0,CRDPREV,"Multiracial, non-Hispanic"
2019,2019,Pennsylvania,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,22.9,22.9,14.6,34.0,RPH3_0,CRDPREV,Hispanic
2016,2016,Arkansas,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,23.0,23.0,14.9,33.7,RPH3_0,CRDPREV,"Black, non-Hispanic"
2018,2018,South Dakota,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,23.1,23.1,15.7,32.6,RPH3_0,CRDPREV,"Multiracial, non-Hispanic"
2019,2019,Florida,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,23.2,23.2,19.4,27.5,RPH3_0,CRDPREV,"Black, non-Hispanic"
2016,2016,Washington,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,23.3,23.3,17.6,30.2,RPH3_0,CRDPREV,"Black, non-Hispanic"
2020,2020,Missouri,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,23.4,23.4,17.6,30.4,MTH2_0,CRDPREV,"Black, non-Hispanic"
2019,2019,Washington,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,23.5,23.5,18.3,29.6,RPH3_0,CRDPREV,Hispanic
2020,2020,Minnesota,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,23.6,23.6,16.6,32.5,MTH2_0,CRDPREV,"Multiracial, non-Hispanic"
2017,2017,Maryland,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,23.7,23.7,18.5,29.7,RPH3_0,CRDPREV,"Black, non-Hispanic"
2020,2020,Minnesota,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,23.8,23.8,15.8,34.3,RPH3_0,CRDPREV,"Black, non-Hispanic"
2020,2020,Indiana,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,23.9,23.9,21.2,26.9,MTH2_0,CRDPREV,nan
2016,2016,Delaware,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,24.0,24.0,18.4,30.7,RPH3_0,CRDPREV,"Black, non-Hispanic"
2020,2020,Kansas,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,24.1,24.1,16.4,34.0,RPH3_0,CRDPREV,Hispanic
2012,2012,Massachusetts,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,24.2,24.2,19.7,29.3,RPH3_0,CRDPREV,Hispanic
2018,2018,Pennsylvania,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,24.3,24.3,17.2,33.2,MTH2_0,CRDPREV,Hispanic
2018,2018,United States,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,24.4,24.4,22.7,26.1,RPH3_0,CRDPREV,"Black, non-Hispanic"
2012,2012,Rhode Island,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,24.5,24.5,16.0,35.6,RPH3_0,CRDPREV,"Black, non-Hispanic"
2013,2013,Oregon,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,24.6,24.6,17.5,33.5,RPH3_0,CRDPREV,American Indian or Alaska Native
2020,2020,Montana,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,24.7,24.7,13.8,40.3,RPH3_0,CRDPREV,"Multiracial, non-Hispanic"
2013,2013,Delaware,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,24.8,24.8,18.0,33.1,RPH3_0,CRDPREV,Hispanic
2020,2020,Kentucky,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,24.9,24.9,21.0,29.3,MTH2_0,CRDPREV,nan
2012,2012,Pennsylvania,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,25.0,25.0,15.3,38.2,RPH3_0,CRDPREV,Hispanic
2018,2018,Alabama,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,25.1,25.1,16.2,36.8,RPH3_0,CRDPREV,Hispanic
2017,2017,South Dakota,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,25.2,25.2,20.3,30.9,RPH3_0,CRDPREV,American Indian or Alaska Native
2013,2013,Colorado,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,25.3,25.3,20.0,31.4,RPH3_0,CRDPREV,Hispanic
2012,2012,Hawaii,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,25.4,25.4,21.9,29.1,RPH3_0,CRDPREV,Asian or Pacific Islander
2014,2014,Massachusetts,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,25.5,25.5,20.3,31.6,RPH3_0,CRDPREV,"Black, non-Hispanic"
2013,2013,United States,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,25.6,25.6,24.0,27.3,RPH3_0,CRDPREV,Hispanic
2015,2015,Nebraska,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,25.7,25.7,21.2,30.8,RPH3_0,CRDPREV,Hispanic
2016,2016,United States,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,25.8,25.8,24.1,27.5,RPH3_0,CRDPREV,Hispanic
2020,2020,Kentucky,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,25.9,25.9,13.7,43.6,RPH3_0,CRDPREV,"Multiracial, non-Hispanic"
2019,2019,South Dakota,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,26.0,26.0,20.2,32.8,RPH3_0,CRDPREV,Hispanic
2021,2021,Missouri,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,26.1,26.1,23.3,29.1,MTH2_0,CRDPREV,nan
2018,2018,Arkansas,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,26.2,26.2,21.1,32.0,RPH3_0,CRDPREV,"White, non-Hispanic"
2011,2011,Georgia,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,26.3,26.3,22.6,30.4,RPH3_0,CRDPREV,nan
2017,2017,Georgia,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,26.4,26.4,22.6,30.6,RPH3_0,CRDPREV,nan
2020,2020,Washington,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,26.5,26.5,20.9,33.0,RPH3_0,CRDPREV,"Black, non-Hispanic"
2011,2011,Oklahoma,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,26.6,26.6,23.3,30.2,RPH3_0,CRDPREV,nan
2015,2015,Alaska,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,26.7,26.7,17.1,39.1,RPH3_0,CRDPREV,Hispanic
2017,2017,Kansas,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,26.8,26.8,13.1,47.0,RPH3_0,CRDPREV,Asian or Pacific Islander
2013,2013,Washington,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,26.9,26.9,18.1,38.1,RPH3_0,CRDPREV,"Black, non-Hispanic"
2021,2021,Arizona,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,27.0,27.0,17.5,39.2,MTH2_0,CRDPREV,"Black, non-Hispanic"
2017,2017,Wyoming,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,27.1,27.1,22.5,32.2,RPH3_0,CRDPREV,"White, non-Hispanic"
2018,2018,South Dakota,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,27.2,27.2,21.1,34.3,RPH3_0,CRDPREV,Hispanic
2019,2019,Utah,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,27.3,27.3,14.8,45.0,RPH3_0,CRDPREV,"Multiracial, non-Hispanic"
2013,2013,Arkansas,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,27.4,27.4,23.3,32.0,RPH3_0,CRDPREV,nan
2018,2018,Utah,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,27.5,27.5,12.6,50.0,RPH3_0,CRDPREV,"Multiracial, non-Hispanic"
2013,2013,Pennsylvania,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,27.6,27.6,18.6,39.0,MTH2_0,CRDPREV,Hispanic
2014,2014,New Mexico,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,27.7,27.7,25.2,30.3,RPH3_0,CRDPREV,nan
2020,2020,Tennessee,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,27.8,27.8,18.6,39.4,RPH3_0,CRDPREV,"Black, non-Hispanic"
2017,2017,Utah,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,27.9,27.9,21.8,34.8,RPH3_0,CRDPREV,Hispanic
2014,2014,West Virginia,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,28.0,28.0,24.8,31.4,RPH3_0,CRDPREV,nan
2013,2013,Illinois,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,28.1,28.1,17.4,42.1,MTH2_0,CRDPREV,"Black, non-Hispanic"
2014,2014,Tennessee,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,28.2,28.2,24.3,32.5,RPH3_0,CRDPREV,nan
2019,2019,Oregon,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,28.3,28.3,24.9,31.8,RPH3_0,CRDPREV,Hispanic
2012,2012,Oregon,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,28.4,28.4,17.2,43.2,RPH3_0,CRDPREV,American Indian or Alaska Native
2012,2012,West Virginia,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,28.5,28.5,25.2,32.0,RPH3_0,CRDPREV,nan
2015,2015,Arkansas,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,28.6,28.6,24.7,32.8,RPH3_0,CRDPREV,nan
2016,2016,Ohio,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,28.7,28.7,16.3,45.4,MTH2_0,CRDPREV,"Multiracial, non-Hispanic"
2019,2019,Alabama,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,28.8,28.8,25.8,31.9,RPH3_0,CRDPREV,nan
2019,2019,New Jersey,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,28.9,28.9,24.2,34.1,RPH3_0,CRDPREV,Hispanic
2016,2016,New Mexico,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,29.0,29.0,22.2,36.9,RPH3_0,CRDPREV,American Indian or Alaska Native
2016,2016,Maryland,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,29.1,29.1,22.7,36.4,RPH3_0,CRDPREV,Hispanic
2015,2015,New Mexico,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,29.2,29.2,23.2,36.0,RPH3_0,CRDPREV,American Indian or Alaska Native
2016,2016,West Virginia,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,29.3,29.3,25.5,33.4,RPH3_0,CRDPREV,"White, non-Hispanic"
2017,2017,Kentucky,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,29.4,29.4,24.8,34.5,RPH3_0,CRDPREV,"White, non-Hispanic"
2015,2015,United States,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,29.5,29.5,25.6,33.8,RPH3_0,CRDPREV,"Multiracial, non-Hispanic"
2018,2018,Connecticut,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,29.6,29.6,21.0,40.0,RPH3_0,CRDPREV,"Multiracial, non-Hispanic"
2015,2015,Maryland,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,29.7,29.7,23.7,36.5,RPH3_0,CRDPREV,Hispanic
2018,2018,Nebraska,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,29.8,29.8,25.5,34.6,RPH3_0,CRDPREV,Hispanic
