YearStart,YearEnd,LocationDesc,DataSource,Topic,Question,DataValueUnit_x,DataValueType,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit,QuestionID,DataValueTypeID,RaceEthnicity
2020,2020,Vermont,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Crude Prevalence,22.4,22.4,19.8,25.2,ALC2_2,CRDPREV,nan
2015,2015,Indiana,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Age-adjusted Prevalence,22.5,22.5,20.0,25.1,ALC2_2,AGEADJPREV,nan
2013,2013,Tennessee,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,22.6,22.6,18.8,26.8,ALC1_1,CRDPREV,"Black, non-Hispanic"
2014,2014,Iowa,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Age-adjusted Prevalence,22.7,22.7,21.3,24.1,ALC2_2,AGEADJPREV,nan
2017,2017,Wyoming,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Crude Prevalence,22.8,22.8,20.4,25.3,ALC2_2,CRDPREV,nan
2012,2012,Nebraska,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Age-adjusted Prevalence,22.9,22.9,22.0,23.9,ALC2_2,AGEADJPREV,nan
2015,2015,Louisiana,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Age-adjusted Prevalence,23.0,23.0,20.4,25.9,ALC2_2,AGEADJPREV,nan
2016,2016,New Hampshire,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Crude Prevalence,23.1,23.1,20.8,25.6,ALC2_2,CRDPREV,nan
2015,2015,Hawaii,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,23.2,23.2,20.5,26.2,ALC1_1,CRDPREV,nan
2019,2019,Iowa,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Age-adjusted Prevalence,23.3,23.3,22.2,24.4,ALC2_2,AGEADJPREV,nan
2015,2015,Virginia,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,23.4,23.4,21.1,25.8,ALC1_1,CRDPREV,nan
2021,2021,Wisconsin,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Age-adjusted Prevalence,23.5,23.5,21.8,25.3,ALC2_2,AGEADJPREV,nan
2014,2014,Iowa,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,,Crude Prevalence,23.6,23.6,20.5,27.0,ALC2_3,CRDPREV,nan
2018,2018,Michigan,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Crude Prevalence,23.7,23.7,22.1,25.4,ALC2_2,CRDPREV,nan
2019,2019,Wyoming,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,23.8,23.8,19.5,28.2,ALC6_0,CRDRATE,"White, non-Hispanic"
2012,2012,Connecticut,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,,Crude Prevalence,23.9,23.9,20.4,27.9,ALC2_3,CRDPREV,"White, non-Hispanic"
2019,2019,Massachusetts,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Age-adjusted Prevalence,24.0,24.0,22.1,26.0,ALC2_2,AGEADJPREV,nan
2016,2016,Arkansas,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,24.1,24.1,14.3,37.7,ALC1_2,CRDPREV,Hispanic
2019,2019,Oregon,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Crude Prevalence,24.2,24.2,13.6,39.2,ALC2_2,CRDPREV,"Black, non-Hispanic"
2021,2021,Louisiana,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,,Crude Prevalence,24.3,24.3,20.0,29.1,ALC2_3,CRDPREV,"White, non-Hispanic"
2013,2013,North Dakota,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Age-adjusted Prevalence,24.4,24.4,23.0,25.9,ALC2_2,AGEADJPREV,nan
2016,2016,Minnesota,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,24.5,24.5,14.5,38.3,MTH2_0,CRDPREV,"Multiracial, non-Hispanic"
2016,2016,Missouri,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Age-adjusted Prevalence,24.6,24.6,22.1,27.2,ALC2_2,AGEADJPREV,nan
2019,2019,Minnesota,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,,Crude Prevalence,24.7,24.7,22.8,26.7,ALC2_3,CRDPREV,nan
2021,2021,Nebraska,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Crude Prevalence,24.8,24.8,23.4,26.4,ALC2_2,CRDPREV,nan
2011,2011,Delaware,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,,Crude Prevalence,24.9,24.9,19.6,30.9,ALC2_3,CRDPREV,"White, non-Hispanic"
2012,2012,Arizona,NVSS,Alcohol,Chronic liver disease mortality,,Number,25.0,25.0,6.4,,ALC6_0,NMBR,"Black, non-Hispanic"
2019,2019,District of Columbia,YRBSS,Alcohol,Binge drinking prevalence among youth,,Crude Prevalence,25.1,25.1,22.5,27.8,ALC2_1,CRDPREV,"White, non-Hispanic"
2018,2018,Colorado,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Crude Prevalence,25.2,25.2,16.8,36.0,ALC2_2,CRDPREV,"Multiracial, non-Hispanic"
2017,2017,North Dakota,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,,Crude Prevalence,25.3,25.3,21.6,29.3,ALC2_3,CRDPREV,nan
2019,2019,Michigan,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,25.4,25.4,22.6,28.3,ALC1_1,CRDPREV,nan
2013,2013,South Dakota,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Age-adjusted Prevalence,25.5,25.5,23.0,28.3,ALC2_2,AGEADJPREV,nan
2017,2017,Puerto Rico,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,25.6,25.6,23.3,28.0,ALC1_1,CRDPREV,nan
2012,2012,Delaware,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Crude Prevalence,25.7,25.7,16.4,37.9,ALC2_2,CRDPREV,"Multiracial, non-Hispanic"
2017,2017,Tennessee,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,25.8,25.8,23.2,28.7,ALC1_1,CRDPREV,nan
2014,2014,Michigan,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Age-adjusted Prevalence,25.9,25.9,18.5,35.0,ALC2_2,AGEADJPREV,Hispanic
2013,2013,North Dakota,NVSS,Alcohol,Chronic liver disease mortality,,Number,26.0,26.0,6.4,,ALC6_0,NMBR,American Indian or Alaska Native
2019,2019,Pennsylvania,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,26.1,26.1,21.7,31.0,ALC1_1,CRDPREV,Hispanic
2019,2019,North Dakota,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,26.2,26.2,23.0,29.6,ALC1_1,CRDPREV,nan
2020,2020,Montana,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Age-adjusted Prevalence,26.3,26.3,24.3,28.4,ALC2_2,AGEADJPREV,nan
2019,2019,United States,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,26.4,26.4,24.4,28.6,ALC1_1,CRDPREV,nan
2020,2020,Kansas,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,26.5,26.5,18.6,36.3,MTH2_0,CRDPREV,"Black, non-Hispanic"
2016,2016,Oklahoma,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,26.6,26.6,21.6,32.4,ALC6_0,CRDRATE,American Indian or Alaska Native
2015,2015,Hawaii,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,26.7,26.7,24.0,29.7,ALC1_1,CRDPREV,nan
2018,2018,Alabama,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,26.8,26.8,17.9,38.2,ALC1_2,CRDPREV,Hispanic
2017,2017,California,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,26.9,26.9,20.9,34.0,ALC1_1,CRDPREV,nan
2020,2020,Michigan,NVSS,Alcohol,Chronic liver disease mortality,,Number,27.0,27.0,6.4,,ALC6_0,NMBR,American Indian or Alaska Native
2011,2011,Ohio,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Age-adjusted Prevalence,27.1,27.1,24.9,29.3,ALC2_2,AGEADJPREV,nan
2021,2021,Hawaii,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,,Crude Prevalence,27.2,27.2,20.8,34.7,ALC2_3,CRDPREV,"Multiracial, non-Hispanic"
2013,2013,Wisconsin,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,27.3,27.3,20.1,36.0,ALC1_1,CRDPREV,"Black, non-Hispanic"
2015,2015,Delaware,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,27.4,27.4,23.8,31.4,ALC1_1,CRDPREV,nan
2016,2016,Missouri,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Crude Prevalence,27.5,27.5,15.9,43.1,ALC2_2,CRDPREV,"Multiracial, non-Hispanic"
2017,2017,Nevada,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,27.6,27.6,22.7,33.2,ALC1_1,CRDPREV,"White, non-Hispanic"
2017,2017,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,27.7,27.7,24.5,30.9,ALC6_0,CRDRATE,Hispanic
2012,2012,Georgia,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,27.8,27.8,21.8,34.7,ALC1_2,CRDPREV,"Black, non-Hispanic"
2019,2019,Idaho,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,27.9,27.9,22.9,33.6,ALC1_1,CRDPREV,Hispanic
2015,2015,Ohio,NVSS,Alcohol,Chronic liver disease mortality,,Number,28.0,28.0,6.4,,ALC6_0,NMBR,Hispanic
2019,2019,Wisconsin,BRFSS,Alcohol,Binge drinking prevalence among women aged 18-44 years,,Crude Prevalence,28.1,28.1,23.6,33.1,ALC2_3,CRDPREV,"White, non-Hispanic"
2010,2010,California,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,28.2,28.2,21.4,36.5,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2019,2019,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,28.3,28.3,26.1,30.6,ALC6_0,CRDRATE,nan
2016,2016,District of Columbia,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Age-adjusted Prevalence,28.4,28.4,25.6,31.4,ALC2_2,AGEADJPREV,nan
2015,2015,Kentucky,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,28.5,28.5,25.2,32.0,ALC1_1,CRDPREV,nan
2017,2017,Kentucky,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,28.6,28.6,24.2,33.3,ALC1_1,CRDPREV,nan
2014,2014,Hawaii,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Age-adjusted Prevalence,28.7,28.7,26.5,31.1,ALC2_2,AGEADJPREV,nan
2011,2011,Alaska,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Crude Prevalence,28.8,28.8,19.7,40.1,ALC2_2,CRDPREV,"Multiracial, non-Hispanic"
2020,2020,Rhode Island,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Crude Prevalence,28.9,28.9,15.1,48.1,ALC2_2,CRDPREV,"Multiracial, non-Hispanic"
2019,2019,Wisconsin,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Age-adjusted Prevalence,29.0,29.0,26.3,31.8,ALC2_2,AGEADJPREV,nan
2021,2021,West Virginia,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,29.1,29.1,25.7,32.8,MTH2_0,CRDPREV,nan
2017,2017,Wisconsin,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Crude Prevalence,29.2,29.2,26.7,31.7,ALC2_2,CRDPREV,nan
2012,2012,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,29.3,29.3,26.0,32.6,ALC6_0,CRDRATE,nan
2021,2021,Michigan,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,29.4,29.4,19.2,42.2,MTH2_0,CRDPREV,"Multiracial, non-Hispanic"
2019,2019,Arizona,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,29.5,29.5,24.9,34.7,ALC1_1,CRDPREV,nan
2019,2019,Connecticut,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,29.6,29.6,26.3,33.2,ALC1_1,CRDPREV,"White, non-Hispanic"
2012,2012,Guam,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Crude Prevalence,29.7,29.7,22.4,38.3,ALC2_2,CRDPREV,"Multiracial, non-Hispanic"
2015,2015,South Carolina,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,29.8,29.8,25.3,34.8,ALC1_1,CRDPREV,nan
2014,2014,North Dakota,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Crude Prevalence,29.9,29.9,27.3,32.7,ALC2_2,CRDPREV,nan
2015,2015,Wyoming,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,30.0,30.0,26.9,33.2,ALC1_1,CRDPREV,"White, non-Hispanic"
2019,2019,Missouri,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,30.1,30.1,24.5,36.4,ALC1_1,CRDPREV,"White, non-Hispanic"
2016,2016,North Dakota,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Age-adjusted Prevalence,30.2,30.2,19.1,44.3,ALC2_2,AGEADJPREV,"Multiracial, non-Hispanic"
2019,2019,New Jersey,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,30.3,30.3,26.3,34.6,ALC1_1,CRDPREV,nan
2017,2017,Wisconsin,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,30.4,30.4,27.4,33.7,ALC1_1,CRDPREV,nan
2017,2017,New Hampshire,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,30.5,30.5,22.5,39.8,ALC1_1,CRDPREV,American Indian or Alaska Native
2013,2013,Nevada,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,30.6,30.6,25.5,36.3,ALC1_1,CRDPREV,nan
2017,2017,Oklahoma,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,30.7,30.7,24.7,36.8,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2015,2015,North Dakota,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,30.8,30.8,27.7,34.0,ALC1_1,CRDPREV,nan
2019,2019,Texas,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,30.9,30.9,27.2,34.8,ALC1_1,CRDPREV,nan
2017,2017,Virginia,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,31.0,31.0,21.1,43.1,ALC1_2,CRDPREV,Hispanic
2012,2012,Wisconsin,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Age-adjusted Prevalence,31.1,31.1,28.3,34.1,ALC2_2,AGEADJPREV,nan
2013,2013,Maryland,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,31.2,31.2,30.4,32.1,ALC1_1,CRDPREV,nan
2019,2019,Delaware,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Crude Prevalence,31.3,31.3,17.3,49.8,ALC2_2,CRDPREV,"Multiracial, non-Hispanic"
2012,2012,Mississippi,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Age-adjusted Prevalence,31.4,31.4,22.2,42.4,ALC2_2,AGEADJPREV,"Multiracial, non-Hispanic"
2020,2020,Wyoming,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Crude Prevalence,31.5,31.5,17.1,50.7,ALC2_2,CRDPREV,"Multiracial, non-Hispanic"
2019,2019,New York,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,31.6,31.6,26.9,36.8,ALC1_1,CRDPREV,"White, non-Hispanic"
2021,2021,District of Columbia,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Crude Prevalence,31.7,31.7,28.6,35.1,ALC2_2,CRDPREV,"White, non-Hispanic"
2013,2013,South Dakota,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,31.8,31.8,27.5,36.5,ALC1_1,CRDPREV,nan
2017,2017,United States,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,31.9,31.9,29.2,34.8,ALC1_2,CRDPREV,Asian or Pacific Islander
2012,2012,Alaska,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,32.0,32.0,20.2,46.5,ALC1_2,CRDPREV,Asian or Pacific Islander
2013,2013,Oklahoma,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,32.1,32.1,27.7,37.0,ALC1_1,CRDPREV,nan
2013,2013,Oklahoma,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,32.2,32.2,22.6,43.5,ALC1_2,CRDPREV,Hispanic
2017,2017,Michigan,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,32.3,32.3,26.8,38.5,ALC1_1,CRDPREV,"White, non-Hispanic"
2020,2020,Iowa,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,32.4,32.4,27.6,37.6,ALC1_2,CRDPREV,"Black, non-Hispanic"
2017,2017,Florida,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,32.5,32.5,30.1,35.0,ALC1_1,CRDPREV,"White, non-Hispanic"
2012,2012,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,32.6,32.6,21.7,47.1,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2013,2013,North Carolina,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,32.7,32.7,28.6,37.2,ALC1_1,CRDPREV,"White, non-Hispanic"
2017,2017,Hawaii,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,32.8,32.8,27.7,38.3,ALC1_1,CRDPREV,"White, non-Hispanic"
2015,2015,North Carolina,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,32.9,32.9,27.2,39.2,ALC1_1,CRDPREV,"White, non-Hispanic"
2020,2020,Arizona,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,33.0,33.0,18.3,52.0,ALC1_2,CRDPREV,American Indian or Alaska Native
2019,2019,Louisiana,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,33.1,33.1,21.6,47.1,MTH2_0,CRDPREV,Hispanic
2018,2018,North Carolina,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,33.2,33.2,25.6,41.7,ALC1_2,CRDPREV,Hispanic
2017,2017,California,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,33.3,33.3,27.0,40.3,ALC1_1,CRDPREV,nan
2015,2015,Illinois,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,33.4,33.4,27.0,40.5,ALC1_1,CRDPREV,"White, non-Hispanic"
2013,2013,New Mexico,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,33.5,33.5,30.8,36.3,ALC1_1,CRDPREV,Hispanic
2013,2013,Wisconsin,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,33.6,33.6,29.8,37.7,ALC1_1,CRDPREV,nan
2018,2018,Iowa,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,33.7,33.7,28.6,39.3,ALC1_2,CRDPREV,"Black, non-Hispanic"
2014,2014,Guam,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Crude Prevalence,33.8,33.8,29.9,38.0,ALC2_2,CRDPREV,nan
2015,2015,Washington,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,33.9,33.9,27.6,40.9,ALC1_2,CRDPREV,Asian or Pacific Islander
2015,2015,Oregon,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,34.0,34.0,29.5,38.9,ALC1_2,CRDPREV,Hispanic
2014,2014,Iowa,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,34.1,34.1,30.0,38.5,ALC1_2,CRDPREV,Hispanic
2012,2012,Nebraska,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,34.2,34.2,28.1,40.8,ALC1_2,CRDPREV,Hispanic
2013,2013,Missouri,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Crude Prevalence,34.3,34.3,21.9,49.3,ALC2_2,CRDPREV,Hispanic
2012,2012,District of Columbia,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Crude Prevalence,34.4,34.4,30.1,39.0,ALC2_2,CRDPREV,"White, non-Hispanic"
2015,2015,Missouri,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,34.5,34.5,30.2,39.1,ALC1_1,CRDPREV,nan
2021,2021,North Dakota,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Age-adjusted Prevalence,34.6,34.6,22.7,48.9,ALC2_2,AGEADJPREV,Hispanic
2014,2014,Pennsylvania,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,34.7,34.7,24.4,46.6,ALC1_2,CRDPREV,Hispanic
2015,2015,North Dakota,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,34.8,34.8,25.9,45.0,ALC1_1,CRDPREV,Hispanic
2019,2019,Michigan,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,34.9,34.9,25.3,46.0,MTH2_0,CRDPREV,"Multiracial, non-Hispanic"
2012,2012,New York,NVSS,Alcohol,Chronic liver disease mortality,,Number,35.0,35.0,6.4,,ALC6_0,NMBR,Asian or Pacific Islander
2018,2018,Virginia,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,35.1,35.1,22.4,50.3,MTH2_0,CRDPREV,"Multiracial, non-Hispanic"
2020,2020,District of Columbia,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,35.2,35.2,25.5,46.2,ALC1_2,CRDPREV,Hispanic
2015,2015,Ohio,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,35.3,35.3,21.4,52.2,ALC1_2,CRDPREV,Hispanic
2017,2017,Massachusetts,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,35.4,35.4,30.5,40.5,ALC1_1,CRDPREV,"White, non-Hispanic"
2016,2016,Washington,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,35.5,35.5,28.3,43.4,ALC1_2,CRDPREV,"Black, non-Hispanic"
2020,2020,Kentucky,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,35.6,35.6,19.3,56.1,ALC1_2,CRDPREV,Hispanic
2013,2013,Arizona,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,35.7,35.7,28.5,43.7,ALC1_1,CRDPREV,"White, non-Hispanic"
2013,2013,Delaware,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,35.8,35.8,29.5,42.6,ALC1_1,CRDPREV,Hispanic
2017,2017,Massachusetts,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,35.9,35.9,29.5,42.8,ALC1_2,CRDPREV,Asian or Pacific Islander
2015,2015,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,Number,36.0,36.0,6.4,,ALC6_0,NMBR,"Black, non-Hispanic"
2013,2013,Oregon,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,36.1,36.1,31.7,40.9,ALC1_2,CRDPREV,Hispanic
2013,2013,Texas,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,36.2,36.2,33.1,39.6,ALC1_1,CRDPREV,nan
2012,2012,Illinois,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,36.3,36.3,30.3,42.6,ALC1_2,CRDPREV,Hispanic
2015,2015,Kentucky,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Crude Prevalence,36.4,36.4,19.8,57.0,ALC2_2,CRDPREV,"Multiracial, non-Hispanic"
2013,2013,Illinois,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,36.5,36.5,32.6,40.5,ALC1_1,CRDPREV,Hispanic
2013,2013,Alabama,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,36.6,36.6,31.6,42.0,ALC1_1,CRDPREV,"White, non-Hispanic"
2012,2012,Minnesota,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,36.7,36.7,25.4,49.7,ALC1_2,CRDPREV,"Multiracial, non-Hispanic"
2012,2012,New Jersey,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,36.8,36.8,30.8,43.1,ALC1_2,CRDPREV,Hispanic
2013,2013,Montana,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,36.9,36.9,34.2,39.8,ALC1_1,CRDPREV,nan
2013,2013,Arizona,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,37.0,37.0,32.4,41.8,ALC1_1,CRDPREV,Hispanic
2017,2017,California,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,37.1,37.1,28.1,47.1,ALC1_1,CRDPREV,"White, non-Hispanic"
2012,2012,Massachusetts,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,37.2,37.2,21.6,56.1,MTH2_0,CRDPREV,"Multiracial, non-Hispanic"
2017,2017,District of Columbia,YRBSS,Alcohol,Alcohol use among youth,,Crude Prevalence,37.3,37.3,33.8,40.9,ALC1_1,CRDPREV,"White, non-Hispanic"
2021,2021,Nebraska,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,37.4,37.4,25.6,50.8,MTH2_0,CRDPREV,"Multiracial, non-Hispanic"
2018,2018,Utah,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,37.5,37.5,29.9,45.7,ALC1_2,CRDPREV,Hispanic
2014,2014,United States,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,37.6,37.6,35.7,39.5,ALC1_2,CRDPREV,Hispanic
2012,2012,Pennsylvania,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,37.7,37.7,26.0,51.1,ALC1_2,CRDPREV,Hispanic
2015,2015,Montana,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,Crude Prevalence,37.8,37.8,25.0,52.5,ALC2_2,CRDPREV,Hispanic
2014,2014,Maryland,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,37.9,37.9,21.8,57.2,ALC1_2,CRDPREV,"Multiracial, non-Hispanic"
2017,2017,Washington,NVSS,Alcohol,Chronic liver disease mortality,,Number,38.0,38.0,6.4,,ALC6_0,NMBR,American Indian or Alaska Native
2019,2019,Colorado,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,38.1,38.1,22.4,56.7,ALC1_2,CRDPREV,Asian or Pacific Islander
2020,2020,Massachusetts,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,38.2,38.2,32.8,44.0,ALC1_2,CRDPREV,Asian or Pacific Islander
